Fecha;Numero_horas_con_deambulacion;Numero_horas_estacionarias;Total_hrs_monitorizadas;Hrs_sin_registro;min_totales_en_movimiento;Total_min_de_ejercicio_diario;distancia_caminada_en_km;Numero_pasos_por_dia;FCr_promedio_diario;Gasto_calorico_activo;HRV_SDNN;FC_al_caminar_promedio_diario;ratio_mov;ratio_ejercicio;superavit_calorico;cobertura_monitorizacion;ratio_actividad_sedentaria
27/09/2019;18;3;21;3;132;52;12.70910635;15932;58.13;1190.814;53.198;95;0.104761905;0.393939394;53.13168991;0.875;6
28/09/2019;14;5;19;5;132;50;11.8242876;14871;45;1098.178;57.49368;91.5;0.115789474;0.378787879;48.99846068;0.791666667;2.8
29/09/2019;19;2;21;3;132;33;9.434379038;11737;51;982.83;59.047975;86.5;0.104761905;0.25;43.85186838;0.875;9.5
30/09/2019;16;8;24;0;132;60;8.564367786;9977;42;656.85;104.2135333;84.75;0.091666667;0.454545455;29.30730619;1;2
01/10/2019;13;9;22;2;132;87;8.450686906;17943;44;749.376;58.42784;113.5;0.1;0.659090909;33.43562744;0.916666667;1.444444444
02/10/2019;17;6;23;1;132;27;8.805533837;10828;46;914.361;64.71046667;89;0.095652174;0.204545455;40.79692136;0.958333333;2.833333333
03/10/2019;17;1;18;6;132;56;9.54620486;11972;47;936.258;91.20978;82;0.122222222;0.424242424;41.7739208;0.75;17
04/10/2019;18;6;24;0;132;13;6.29540988;7922;41;834.692;115.2907575;91.5;0.091666667;0.098484848;37.24225321;1;3
05/10/2019;14;10;24;0;132;120;3.853768193;18672;43;508.468;68.515375;90;0.091666667;0.909090909;22.68680424;1;1.4
06/10/2019;13;10;23;1;132;11;4.52089357;5584;43;533.926;86.62364;88.25;0.095652174;0.083333333;23.82268823;0.958333333;1.3
07/10/2019;16;8;24;0;132;11;3.33285605;4217;42;504.3506;69.4312;78.5;0.091666667;0.083333333;22.50309426;1;2
08/10/2019;17;6;23;1;132;6;6.49665701;8207;45;757.15;90.44246;91.5;0.095652174;0.045454545;33.78248745;0.958333333;2.833333333
09/10/2019;16;6;22;2;132;7;6.260193847;7906;46;664.518;77.60624;90;0.1;0.053030303;29.6494367;0.916666667;2.666666667
10/10/2019;18;8;26;-2;132;6;7.7422015;9784;41;814.592;72.3657;76;0.084615385;0.045454545;36.34543224;1.083333333;2.25
11/10/2019;15;7;22;2;132;10;6.256857048;7822;43.8232;689.311;81.62636;82;0.1;0.075757576;30.75564975;0.916666667;2.142857143
12/10/2019;14;9;23;1;132;25;32.89973453;11695;43;18313.1259;72.8206;86;0.095652174;0.189393939;817.0942956;0.958333333;1.555555556
13/10/2019;17;6;23;1;132;142.4;7.558682033;25511.7;46;812.493;53.589;82;0.095652174;1.078787879;36.25177914;0.958333333;2.833333333
14/10/2019;14;7;21;3;132;3.6;13.66351201;4728;45;10786.91;63.101375;121;0.104761905;0.027272727;481.2899052;0.875;2
15/10/2019;16;2;18;6;132;7;5.84407922;7350;44;611.527;73.3258;76.25;0.122222222;0.053030303;27.28508645;0.75;8
16/10/2019;18;6;24;0;132;10;7.31648033;9196;42;737.771;85.5312;82;0.091666667;0.075757576;32.91783603;1;3
17/10/2019;13;10;23;1;20;25;4.42782864;7722;45;538.43;86.200925;72.25;0.014492754;1.25;24.02364752;0.958333333;1.3
18/10/2019;14;10;24;0;162;9;6.15389285;7877;44;684.839;61.9705;79.125;0.1125;0.055555556;30.55611824;1;1.4
19/10/2019;14;8;22;2;182;15;6.500016202;8129;49;750.418;53.609575;87.75;0.137878788;0.082417582;33.48211935;0.916666667;1.75
20/10/2019;14;10;24;0;165;16;7.44331271;9057;49;697.137;46.83736;89.5;0.114583333;0.096969697;31.10482989;1;1.4
21/10/2019;18;7;25;-1;301;15;9.021541976;11382;44;950.335;72.82894;87.75;0.200666667;0.049833887;42.40200781;1.041666667;2.571428571
22/10/2019;19;5;24;0;200;66;8.573052278;10292;43;787.424;64.24036;82;0.138888889;0.33;35.13325153;1;3.8
23/10/2019;16;4;20;4;276;103;11.40205973;14142;48;1362.36;44.357078;83.75;0.23;0.373188406;60.78572225;0.833333333;4
24/10/2019;15;8;23;1;215;47;8.112425486;9427;44;641.607;83.8318;80;0.155797101;0.218604651;28.62719465;0.958333333;1.875
25/10/2019;18;7;25;-1;225;24;7.93486597;10066;46;893.114;90.96248;97;0.15;0.106666667;39.84892359;1.041666667;2.571428571
26/10/2019;16;7;23;1;197;31;6.98197408;8569;47;835.544;49.20455;106;0.142753623;0.157360406;37.28026771;0.958333333;2.285714286
27/10/2019;13;8;21;3;198;11;6.58962056;8085;41;657.641;92.43328571;93;0.157142857;0.055555556;29.342599;0.875;1.625
28/10/2019;17;6;23;1;191;10;6.17778854;7850;44;1748.155;105.4549;93;0.138405797;0.052356021;77.99910764;0.958333333;2.833333333
29/10/2019;16;3;19;5;155;5;4.24271953;5274;45;605.948;66.48133333;78;0.135964912;0.032258065;27.03616286;0.791666667;5.333333333
30/10/2019;14;7;21;3;136;10;4.77808989;5936;43;1147.486;64.869025;88.375;0.107936508;0.073529412;51.19848299;0.875;2
31/10/2019;5;1;6;18;64;5;1.854338625;2321.4;53.2;1119.975;65.67517917;95.25;0.177777778;0.078125;49.97099833;0.25;5
01/11/2019;20;4;24;0;309;22;10.09377771;12693;47;1176.463;71.8801;95;0.214583333;0.071197411;52.49137758;1;5
02/11/2019;8;7;15;9;57;1;1.932061403;2362;47;393.569;109.398025;83.5;0.063333333;0.01754386;17.5602454;0.625;1.142857143
03/11/2019;12;9;21;3;107;8;4.064162689;5089;44;531.696;74.0048;98.75;0.084920635;0.074766355;23.72319018;0.875;1.333333333
04/11/2019;16;7;23;1;193;39;6.6823383;8434;45;896.693;55.09468;87;0.139855072;0.202072539;40.00861127;0.958333333;2.285714286
05/11/2019;14;4;18;6;157;5;4.91945655;6135;43;959.139;69.34283333;88.5;0.14537037;0.031847134;42.79482432;0.75;3.5
06/11/2019;16;8;24;0;189;13;6.652963852;8271;48;805.175;46.797425;87.75;0.13125;0.068783069;35.92526492;1;2
07/11/2019;17;8;25;-1;159;11;5.510300896;6849;46;656.095;60.63308;93;0.106;0.06918239;29.27361963;1.041666667;2.125
08/11/2019;14;7;21;3;138;10;4.385297686;5478;48;607.057;69.7127;83;0.10952381;0.072463768;27.08564417;0.875;2
09/11/2019;16;9;25;-1;136;26;6.448435006;7816;49;750.309;53.615075;87.75;0.090666667;0.191176471;33.477256;1.041666667;1.777777778
10/11/2019;5;1;6;18;20;1;0.990815946;1208.96;56.13;662.051;30.8393329;102.5;0.055555556;0.05;29.53936419;0.25;5
11/11/2019;15;8;23;1;129;9;4.77395786;6065;48;621.96;87.26035;88.5;0.093478261;0.069767442;27.75058561;0.958333333;1.875
12/11/2019;15;9;24;0;163;9;4.931504917;6173;46;636.472;110.9122243;88.75;0.113194444;0.055214724;28.39808143;1;1.666666667
13/11/2019;12;12;24;0;78;8;3.028642156;3841;48;446.167;91.45863333;90.875;0.054166667;0.102564103;19.90706079;1;1
14/11/2019;10;7;17;7;67;9;2.867378006;3578;51;423.527;47.843675;85;0.065686275;0.134328358;18.89691021;0.708333333;1.428571429
15/11/2019;15;9;24;0;74;8;3.36928105;4262;43;510.188;81.30088333;86.875;0.051388889;0.108108108;22.76354713;1;1.666666667
16/11/2019;13;3;16;8;78;13;4.40247885;5619;53;507.253;43.4127;90.25;0.08125;0.166666667;22.63259342;0.666666667;4.333333333
17/11/2019;10;7;17;7;81;4;2.844371456;3447;46;1053.663;71.8808;89.5;0.079411765;0.049382716;47.01229225;0.708333333;1.428571429
18/11/2019;12;1;13;11;120;14;4.42975482;5515;50;303.45651;38.13175;95;0.153846154;0.116666667;13.53961004;0.541666667;12
19/11/2019;18;6;24;0;272;36;11.39723524;13902.84;46;1627.301;64.58323333;85.5;0.188888889;0.132352941;72.60684886;1;3
20/11/2019;17;6;23;1;254;34;8.356968106;10427;48;1546.978;67.5958;93;0.184057971;0.133858268;69.02300056;0.958333333;2.833333333
21/11/2019;11;7;18;6;136;10;4.772417096;5997;47;1160.876;47.5303;76.75;0.125925926;0.073529412;51.79591746;0.75;1.571428571
22/11/2019;15;8;23;1;161;23;6.2638562;7748;45;789.766;70.7445;90;0.116666667;0.142857143;35.23774679;0.958333333;1.875
23/11/2019;18;7;25;-1;181;15;6.419408446;8011;51;847.925;59.073375;87.75;0.120666667;0.082872928;37.83268265;1.041666667;2.571428571
24/11/2019;14;5;19;5;89;18;3.37425093;4172;48;640.019;69.303975;100.5;0.078070175;0.202247191;28.55634133;0.791666667;2.8
25/11/2019;17;6;23;1;237;26;7.9418574;10079;45;1575.061;65.1516;87.75;0.17173913;0.109704641;70.27600669;0.958333333;2.833333333
26/11/2019;14;1;15;9;191;18;6.60116123;8293;54;2033.23924;53.60996667;78;0.212222222;0.094240838;90.7189845;0.625;14
27/11/2019;13;8;21;3;192;68;12.06923942;8954;47;1085.538;60.7438;127.5;0.152380952;0.354166667;48.43448968;0.875;1.625
28/11/2019;17;6;23;1;269;72.26;9.209707994;10815;50;921.098;72.93175;85.5;0.194927536;0.268624535;41.09751255;0.958333333;2.833333333
29/11/2019;16;8;24;0;163;65;5.992618135;7175;46;679.652;77.380175;86.5;0.113194444;0.398773006;30.32468489;1;2
30/11/2019;16;7;23;1;124;16;4.389600182;5534;49;622.249;69.82;86.5;0.089855072;0.129032258;27.7634802;0.958333333;2.285714286
01/12/2019;4;6;10;14;5;25;7.51595055;204;44;696.552;110.931675;70;0.008333333;5;31.07872839;0.416666667;0.666666667
02/12/2019;18;7;25;-1;192;59;8.04689152;10089;48;817.517;67.271475;96;0.128;0.307291667;36.47593977;1.041666667;2.571428571
03/12/2019;14;5;19;5;162;142.93;5.828547338;7246;46;1663.091;66.09295;96;0.142105263;0.882283951;74.2037256;0.791666667;2.8
04/12/2019;18;6;24;0;230;32;6.8514543;8444;47;789.068;52.62855;95;0.159722222;0.139130435;35.20660346;1;3
05/12/2019;19;6;25;-1;281;77;9.71254728;11828;47;1158.847;68.70133333;90.75;0.187333333;0.274021352;51.70538762;1.041666667;3.166666667
06/12/2019;10;1;11;13;109;12;3.37783296;4313;62;517.71;56.92885;86.5;0.165151515;0.110091743;23.09916341;0.458333333;10
07/12/2019;17;7;24;0;128;29;5.75023227;6651;49;1554.627;65.93556;104;0.088888889;0.2265625;69.36428332;1;2.428571429
08/12/2019;2;7;9;15;14;5;0.33856424;599;44;88.0063;111.6175;89;0.025925926;0.357142857;3.926661461;0.375;0.285714286
09/12/2019;15;0;15;9;221;73;7.876194944;9206;56;704.568;57.441;100;0.245555556;0.330316742;31.43638595;0.625;#¡DIV/0!
10/12/2019;16;6;22;2;302;68;7.524016716;9384;49;850.623;56.26135;97;0.228787879;0.225165563;37.95306191;0.916666667;2.666666667
11/12/2019;19;6;25;-1;287;60;11.94549523;13909;52;1308.687;41.0277;81.5;0.191333333;0.209059233;58.39094255;1.041666667;3.166666667
12/12/2019;16;7;23;1;135;10;4.72795959;5841;56;688.287;52.8129;97;0.097826087;0.074074074;30.70996096;0.958333333;2.285714286
13/12/2019;9;4;13;11;84;32;3.019671286;3672;55;504.409;42.8231;95;0.107692308;0.380952381;22.50569994;0.541666667;2.25
14/12/2019;17;5;22;2;161;33;5.21024847;5667;53;919.972;51.37293333;86.25;0.121969697;0.204968944;41.04727273;0.916666667;3.4
15/12/2019;12;11;23;1;153;29;4.848270246;5748;51;733.329;62.10748333;95;0.110869565;0.189542484;32.71964306;0.958333333;1.090909091
16/12/2019;8;8;16;8;67;27;3.173173525;3956;45;469.914;83.31;95;0.069791667;0.402985075;20.96660346;0.666666667;1
17/12/2019;16;8;24;0;185;27;8.859189639;6928;46;1336.522;81.0967;88.5;0.128472222;0.145945946;59.63288344;1;2
18/12/2019;15;8;23;1;171;26;5.746726746;7222;43.3;900.732;76.277375;89;0.123913043;0.152046784;40.1888232;0.958333333;1.875
19/12/2019;16;9;25;-1;223;80;9.808871236;12656;53;1361.599;33.155;89;0.148666667;0.358744395;60.75176799;1.041666667;1.777777778
20/12/2019;1;3;4;20;5;10;0.243019462;193.5;50;95.756;122.80665;95.25;0.020833333;2;4.272437256;0.166666667;0.333333333
21/12/2019;10;2;12;12;117;22;3.49559065;4385;54;578.225;54.57645;95;0.1625;0.188034188;25.79921919;0.5;5
22/12/2019;15;6;21;3;135;47;15.31022297;7680;47;1808.426;76.3764;92;0.107142857;0.348148148;80.68827663;0.875;2.5
23/12/2019;13;7;20;4;123;22;4.151523056;5100;46;1059.019;52.1531;108.75;0.1025;0.178861789;47.25126603;0.833333333;1.857142857
24/12/2019;14;11;25;-1;107;18;6.17298033;4355;53;1567.622;53.6449;91;0.071333333;0.168224299;69.9440937;1.041666667;1.272727273
25/12/2019;16;2;18;6;92;26;3.25789432;4059;62.7;771.541;30.56122;107;0.085185185;0.282608696;34.4245845;0.75;8
26/12/2019;16;7;23;1;97;18;3.23068348;4098;61;621.786;53.16222;101;0.070289855;0.18556701;27.74282209;0.958333333;2.285714286
27/12/2019;5;5;10;14;38;2.16;1.780553186;2331;60;177.144;68.8003;91.5;0.063333333;0.056842105;7.903803681;0.416666667;1
28/12/2019;15;9;24;0;215;80;9.700678556;12113;47;1271.196;70.90945;95;0.149305556;0.372093023;56.71817066;1;1.666666667
29/12/2019;8;4;12;12;134;65;5.986459628;10328;55;1387.206;50.4721;99.25;0.186111111;0.485074627;61.89430006;0.5;2
30/12/2019;13;2;15;9;117;83;6.7597773;8547;62;1135.874;33.280475;111;0.13;0.709401709;50.68037925;0.625;6.5
31/12/2019;19;5;24;0;147;84;14.99065418;8605;51;2046.0039;60.39094;99.25;0.102083333;0.571428571;91.28851757;1;3.8
01/01/2020;8;4;12;12;27;4;1.05761018;1358;65;574.162;25.2605265;115;0.0375;0.148148148;25.61793642;0.5;2
02/01/2020;13;9;22;2;164;26;5.35858607;6800;52;672.408;65.677375;97;0.124242424;0.158536585;30.00147239;0.916666667;1.444444444
03/01/2020;17;2;19;5;230;32;7.14022811;8803;56;988.655;56.16436667;96;0.201754386;0.139130435;44.11176799;0.791666667;8.5
04/01/2020;14;7;21;3;140;14;17.51880942;5741;48;2161.872;110.244531;93;0.111111111;0.1;96.45831567;0.875;2
05/01/2020;5;6;11;13;11;2.28;0.811887949;1020.32;47;241.30265;43.01176667;95;0.016666667;0.207272727;10.76643168;0.458333333;0.833333333
06/01/2020;17;7;24;0;331;34;7.89989128;9794.4;46;1072.808;85.294075;80;0.229861111;0.102719033;47.86650307;1;2.428571429
07/01/2020;16;8;24;0;192;26;5.03727715;6324;49;798.51;41.7594;95.5;0.133333333;0.135416667;35.62788622;1;2
08/01/2020;12;9;21;3;191;21;4.87653199;6072;53;689.527;58.2206;91.5;0.151587302;0.109947644;30.76528723;0.875;1.333333333
09/01/2020;15;8;23;1;201;48;7.730337592;9315;51.0299;950.793;85.02826667;87;0.145652174;0.23880597;42.42244283;0.958333333;1.875
10/01/2020;17;8;25;-1;126;64.56;5.946577539;7538;55;986.578;77.60293333;88.5;0.084;0.512380952;44.01909649;1.041666667;2.125
11/01/2020;8;4;12;12;80;25;3.84336799;4770;49;432.422;71.88735;88.5;0.111111111;0.3125;19.29378695;0.5;2
12/01/2020;14;7;21;3;132;25;19.99803185;5819.5;142.60584;2330.08946;59.30577;88.5;0.104761905;0.189393939;103.9638354;0.875;2
14/01/2020;16;3;19;5;301;11;7.252168446;9156;48;869.34;53.52052;93;0.264035088;0.03654485;38.78817624;0.791666667;5.333333333
15/01/2020;13;6;19;5;201;10;5.609460859;7020;51;700.426;49.49893333;90;0.176315789;0.049751244;31.25157836;0.791666667;2.166666667
16/01/2020;16;2;18;6;187;3;6.751625196;6067;53;865.434;49.2854;84.5;0.173148148;0.016042781;38.61389849;0.75;8
17/01/2020;16;5;21;3;205;32;7.38587856;9348;50;877.434;58.4562;87.75;0.162698413;0.156097561;39.149314;0.875;3.2
18/01/2020;6;1;7;17;66;25;3.726773678;4492;55;395.555;43.02705;92.5;0.157142857;0.378787879;17.64885666;0.291666667;6
19/01/2020;9;14;23;1;67;40;3.025087843;6697;47;466.157;91.91888333;92;0.048550725;0.597014925;20.79897379;0.958333333;0.642857143
20/01/2020;8;6;14;10;135;4;2.91960677;3756;47;370.583;66.7729;92;0.160714286;0.02962963;16.534657;0.583333333;1.333333333
21/01/2020;15;4;19;5;152;14;5.50873461;6788;46;770.239;53.4095;81;0.133333333;0.092105263;34.36649191;0.791666667;3.75
22/01/2020;11;9;20;4;164;12;4.95909729;6159;47;634.06;95.37115;92;0.136666667;0.073170732;28.29046291;0.833333333;1.222222222
23/01/2020;14;4;18;6;160;12;4.61872813;5702;43.137705;2092.548;91.80533333;82;0.148148148;0.075;93.3652203;0.75;3.5
24/01/2020;14;7;21;3;183;5;4.39093218;5452;46;671.359;95.4722;98;0.145238095;0.027322404;29.95466815;0.875;2
25/01/2020;11;11;22;2;64;22;2.56307618;3236;44.4574;524.064;66.36215;96;0.048484848;0.34375;23.38266592;0.916666667;1
26/01/2020;8;16;24;0;96;38;4.60867598;5774;48;667.144;67.8051;89;0.066666667;0.395833333;29.76660346;1;0.5
27/01/2020;10;9;19;5;146;9;4.43486228;5587;45;605.052;94.67323333;94;0.128070175;0.061643836;26.99618516;0.791666667;1.111111111
28/01/2020;14;10;24;0;207;16;5.40695124;6799;44;794.266;92.05793333;94;0.14375;0.077294686;35.43852761;1;1.4
29/01/2020;18;7;25;-1;220;10;5.427329314;6873;45;782.427;72.93413333;72.5;0.146666667;0.045454545;34.91029559;1.041666667;2.571428571
30/01/2020;16;7;23;1;128;13;3.67800926;4597;50.1961;638.069;46.9796;94;0.092753623;0.1015625;28.46933631;0.958333333;2.285714286
31/01/2020;10;10;20;4;90;11;3.42152766;4318;47;513.38;62.3855;78.75;0.075;0.122222222;22.90596765;0.833333333;1
01/02/2020;14;11;25;-1;84;22;2.977929;3783;46;642.813;82.78372;87;0.056;0.261904762;28.6810039;1.041666667;1.272727273
02/02/2020;13;5;18;6;70;19;2.705978506;3334;52.6027;581.476;59.7626;101.5;0.064814815;0.271428571;25.94427217;0.75;2.6
03/02/2020;12;11;23;1;124;25;4.65487345;5649;52;670.677;54.23982;87;0.089855072;0.201612903;29.92423871;0.958333333;1.090909091
04/02/2020;14;8;22;2;151;59;5.422684716;6781;51;922.075;59.1562;88;0.114393939;0.390728477;41.14110429;0.916666667;1.75
05/02/2020;14;10;24;0;161;29;5.01863912;6208;49;797.508;70.9627;87;0.111805556;0.180124224;35.58317903;1;1.4
06/02/2020;8;3;11;13;80;14;2.727437891;3346;52;385.838;36.267;91;0.121212121;0.175;17.21530396;0.458333333;2.666666667
07/02/2020;18;6;24;0;242;46;8.53864697;10649;49;1122.03;37.95472;88;0.168055556;0.190082645;50.06268823;1;3
08/02/2020;3;8;11;13;16;2.4;0.75313983;941.6;52;133.49404;34.962144;80.75;0.024242424;0.15;5.956231567;0.458333333;0.375
09/02/2020;10;13;23;1;51;11;2.187992136;2626;47.8505;428.059;76.7015;89.5;0.036956522;0.215686275;19.0991188;0.958333333;0.769230769
10/02/2020;12;8;20;4;105;21;3.858765306;4908;44;599.496;52.84303333;93;0.0875;0.2;26.74828779;0.833333333;1.5
11/02/2020;18;7;25;-1;201;28;6.31331246;7875;49;909.112;68.12908333;89.5;0.134;0.139303483;40.5627217;1.041666667;2.571428571
12/02/2020;12;5;17;7;159;11;4.26526371;5328;47;625.683;121.1663584;85;0.155882353;0.06918239;27.91669827;0.708333333;2.4
13/02/2020;18;5;23;1;183;32;4.912990012;6130;51;869.027;56.25285;88;0.132608696;0.174863388;38.77421082;0.958333333;3.6
14/02/2020;10;10;20;4;128;45;6.90139923;8500;49;768.653;51.45178;92;0.106666667;0.3515625;34.29572783;0.833333333;1
15/02/2020;9;15;24;0;66;29;3.387154836;4024;47;546.615;68.40472;88.5;0.045833333;0.439393939;24.38884551;1;0.6
16/02/2020;5;4;9;15;26;8;1.25352783;1550;49;179.371;76.2329;96;0.048148148;0.307692308;8.003167875;0.375;1.25
17/02/2020;14;10;24;0;174;22;5.683269682;7121;47;818.223;49.89752;82.5;0.120833333;0.126436782;36.50744004;1;1.4
18/02/2020;12;12;24;0;88;23;4.268506974;5282;49.0735;701.848;85.59928;88.5;0.061111111;0.261363636;31.3150251;1;1
19/02/2020;14;2;16;8;197;21;5.006425536;6299;46;775.409;48.313625;97;0.205208333;0.106598985;34.59716676;0.666666667;7
20/02/2020;12;11;23;1;69;11;2.90553235;3718;49;525.361;58.80716;91.5;0.05;0.15942029;23.44053542;0.958333333;1.090909091
21/02/2020;13;8;21;3;138;19;4.319897576;5443;45;636.429;74.502475;85;0.10952381;0.137681159;28.39616286;0.875;1.625
22/02/2020;12;12;24;0;50;6;1.60978536;2050;46;371.29;72.52568571;94;0.034722222;0.12;16.5662019;1;1
23/02/2020;12;12;24;0;116;60;3.249951581;8165;44;614.005;78.60826667;96.5;0.080555556;0.517241379;27.39564975;1;1
24/02/2020;14;8;22;2;210;65;8.700121082;11065.88;47;1121.189;53.85498;99;0.159090909;0.30952381;50.02516453;0.916666667;1.75
25/02/2020;18;7;25;-1;197;100.28;4.501539945;9154;50;790.539;49.19996;107;0.131333333;0.509035533;35.27223648;1.041666667;2.571428571
26/02/2020;16;7;23;1;163;27;3.751040395;4667;49;1371.162;58.0975;80;0.118115942;0.165644172;61.17844953;0.958333333;2.285714286
27/02/2020;17;7;24;0;137;23;3.895849375;4860;45;1577.10864;72.22804;94;0.095138889;0.167883212;70.36736821;1;2.428571429
28/02/2020;9;10;19;5;30;8;1.390725065;1776;44;341.758;60.77475;83.5;0.026315789;0.266666667;15.24854434;0.791666667;0.9
29/02/2020;13;3;16;8;66;7;1.8504901;2271;55.768756;457.493;47.01142;96;0.06875;0.106060606;20.41240379;0.666666667;4.333333333
01/03/2020;7;8;15;9;73;14;3.18651602;3876;48;424.816;81.69685;96.25;0.081111111;0.191780822;18.95442276;0.625;0.875
02/03/2020;16;1;17;7;167;52;6.36339048;7874;52;1484.403;74.9508;82.5;0.16372549;0.311377246;66.23103179;0.708333333;16
03/03/2020;16;8;24;0;135;39;4.94666511;6017;52;869.232;54.275275;83.5;0.09375;0.288888889;38.7833575;1;2
04/03/2020;15;7;22;2;119;21;3.73505701;4661;48;955.358;72.59806;92.75;0.090151515;0.176470588;42.62612381;0.916666667;2.142857143
05/03/2020;16;8;24;0;183;26;4.888661195;5995;48;1109.394;44.5571;134;0.127083333;0.142076503;49.49889571;1;2
06/03/2020;14;9;23;1;95;18;3.818788065;4855;56;575.73;49.08302;102;0.06884058;0.189473684;25.68789738;0.958333333;1.555555556
07/03/2020;13;11;24;0;104;17;2.899403105;3675;47;683.764;83.86834;96;0.072222222;0.163461538;30.50815393;1;1.181818182
08/03/2020;2;2;4;20;5;25;0.38325634;466;59;55.185;57.2032;86;0.020833333;5;2.462242052;0.166666667;1
09/03/2020;15;9;24;0;210;56.19;7.33887271;8851;52;1994.9907;62.85085;92.75;0.145833333;0.267571429;89.01241272;1;1.666666667
10/03/2020;14;8;22;2;209;50;6.288479935;7520;54;645.131;37.68552;90.75;0.158333333;0.23923445;28.78442833;0.916666667;1.75
11/03/2020;9;4;13;11;62;18;3.39528972;4371;64.6;286.138;37.080111;93.5;0.079487179;0.290322581;12.76689347;0.541666667;2.25
12/03/2020;17;8;25;-1;187;54;8.898612809;10305.08;49;1231.059;54.876225;93.5;0.124666667;0.288770053;54.92733965;1.041666667;2.125
13/03/2020;11;3;14;10;89;28;3.270366343;3914;50;499.361;70.1351;109.5;0.105952381;0.314606742;22.28046849;0.583333333;3.666666667
14/03/2020;0;3;3;21;132;25;4.58930589;5819.5;55;18.6604;108.5457625;95.25;0.733333333;0.189393939;0.832588957;0.125;0
15/03/2020;1;2;3;21;4;25;0.247123248;310.51;57;70.267;38.3621;95.25;0.022222222;6.25;3.135170106;0.125;0.5
16/03/2020;16;8;24;0;173;38;6.25924668;7765;51;932.148;82.80432;96;0.120138889;0.219653179;41.59054099;1;2
17/03/2020;14;10;24;0;152;26;5.26557245;6481;47;762.194;61.41816;85;0.105555556;0.171052632;34.00754044;1;1.4
18/03/2020;6;2;8;16;102;10;3.14130325;3738;54;379.251;54.535;93;0.2125;0.098039216;16.92140547;0.333333333;3
19/03/2020;13;11;24;0;90;24;3.39573982;4184;51;649.091;64.986625;96;0.0625;0.266666667;28.96111545;1;1.181818182
20/03/2020;9;10;19;5;55;12;2.132942425;2683;49;360.02;43.7945;94;0.048245614;0.218181818;16.0633575;0.791666667;0.9
21/03/2020;11;8;19;5;73;27;2.83882552;3599;49;548.182;48.24704;89.25;0.064035088;0.369863014;24.45876185;0.791666667;1.375
22/03/2020;10;10;20;4;20;3.43;0.76715463;1002;46;256.551;75.902075;91;0.016666667;0.1715;11.44678193;0.833333333;1
23/03/2020;14;2;16;8;109;33;5.13018448;6389;46;733.86;63.944525;91;0.113541667;0.302752294;32.74333519;0.666666667;7
24/03/2020;11;10;21;3;79;22;3.922070005;4921;46;585.535;64.53838333;98.5;0.062698413;0.278481013;26.12537646;0.875;1.1
25/03/2020;11;13;24;0;69;16;3.35833101;4307;48;566.947;62.0416;90;0.047916667;0.231884058;25.29601785;1;0.846153846
26/03/2020;11;10;21;3;44;15;1.9040629;2425;44.6;427.127;83.965875;89.6;0.034920635;0.340909091;19.05753486;0.875;1.1
27/03/2020;9;4;13;11;57;31;2.304359045;2761;49;504.67;72.90783333;78;0.073076923;0.543859649;22.51734523;0.541666667;2.25
28/03/2020;8;4;12;12;56;17;5.50294813;2610;50;748.948;44.89545;101.5;0.077777778;0.303571429;33.41653095;0.5;2
